Region label,Raw Surface label,Region name,Hemi,Centroid R,Centroid A,Centroid S,DK Region Name,DK Overlap Ratio,AAL Region Name,AAL Overlap Ratio,HarvardOxford Region Name,HarvardOxford Overlap Ratio,MICCAI Region Name,MICCAI Overlap Ratio,BN Region Name,BN Overlap Ratio,Glasser Region Name,Glasser Overlap Ratio,Schaefer200 Region Name,Schaefer200 Overlap Ratio,Schaefer400 Region Name,Schaefer400 Overlap Ratio,Yeo7 Region Name,Yeo7 Overlap Ratio,Yeo17 Region Name,Yeo17 Overlap Ratio
2978,3542730,lh__superiorparietal__46,Left,-27,-41,51,lh_superiorparietal,1,Postcentral_L,0.850746269,Superior Parietal Lobule_Left,0.208955224,Left_SPL,0.029850746,L_A5l,0.626865672,L_2_ROI,0.731343284,7Networks_LH_SomMot_11,0.537313433,7Networks_LH_SomMot_27,0.373134328,Left Somatomotor,0.537313433,Left Somatomotor A,0.537313433
2979,12672670,lh__superiorparietal__47,Left,-31,-56,56,lh_superiorparietal,1,Parietal_Sup_L,0.780952381,Superior Parietal Lobule_Left,0.80952381,Left_SPL,0.961904762,L_A7ip,0.80952381,L_LIPv_ROI,1,7Networks_LH_DorsAttn_Post_8,0.671428571,7Networks_LH_DorsAttn_Post_12,0.480952381,Left Dorsal Attention,0.823809524,Left Dorsal Attention A,0.785714286
2980,14530109,lh__superiorparietal__48,Left,-31,-42,44,lh_superiorparietal,1,Parietal_Inf_L,0.666666667,Superior Parietal Lobule_Left,0.412698413,Left_SPL,0.682539683,L_A5l,0.888888889,L_AIP_ROI,1,7Networks_LH_DorsAttn_Post_6,0.698412698,7Networks_LH_DorsAttn_Post_9,0.666666667,Left Dorsal Attention,0.777777778,Left Dorsal Attention B,0.73015873
2981,13958747,lh__superiorparietal__49,Left,-7,-55,65,lh_superiorparietal,1,Precuneus_L,1,Precuneous Cortex_Left,0.926470588,Left_PCu,0.676470588,L_A5m,0.897058824,L_7Am_ROI,0.573529412,7Networks_LH_DorsAttn_Post_9,0.955882353,7Networks_LH_DorsAttn_Post_15,0.911764706,Left Dorsal Attention,0.911764706,Left Dorsal Attention B,1
2982,3576265,lh__superiorparietal__50,Left,-12,-69,50,lh_superiorparietal,1,Precuneus_L,0.804878049,"Lateral Occipital Cortex, superior division_Left",0.56097561,Left_SPL,0.617886179,L_A7c,0.93495935,L_7PL_ROI,1,7Networks_LH_DorsAttn_Post_7,0.853658537,7Networks_LH_DorsAttn_Post_13,0.853658537,Left Dorsal Attention,0.861788618,Left Dorsal Attention A,0.853658537
2983,2221814,lh__superiorparietal__51,Left,-34,-43,41,lh_superiorparietal,1,Parietal_Inf_L,0.413793103,Superior Parietal Lobule_Left,0.275862069,Left_SPL,0.224137931,L_A5l,0.465517241,L_AIP_ROI,1,7Networks_LH_DorsAttn_Post_6,0.724137931,7Networks_LH_DorsAttn_Post_9,0.793103448,Left Dorsal Attention,0.810344828,Left Control A,0.724137931
2984,8971705,lh__superiorparietal__52,Left,-31,-38,52,lh_superiorparietal,1,Postcentral_L,1,Postcentral Gyrus_Left,0.369369369,Left_SPL,0.504504505,L_A2,0.306306306,L_2_ROI,1,7Networks_LH_DorsAttn_Post_5,0.441441441,7Networks_LH_SomMot_29,0.603603604,Left Somatomotor,0.810810811,Left Somatomotor A,0.684684685
2985,13120405,lh__superiorparietal__53,Left,-27,-70,25,lh_superiorparietal,1,Occipital_Mid_L,0.464285714,"Lateral Occipital Cortex, superior division_Left",0.726190476,Left_SPL,0.095238095,L_lsOccG,0.785714286,L_IPS1_ROI,0.880952381,7Networks_LH_DorsAttn_Post_3,0.821428571,7Networks_LH_DorsAttn_Post_5,0.845238095,Left Dorsal Attention,0.75,Left Dorsal Attention A,0.845238095
2986,139502,lh__superiorparietal__54,Left,-20,-43,66,lh_superiorparietal,1,Postcentral_L,0.612244898,Postcentral Gyrus_Left,0.857142857,Left_PoG,0.602040816,L_A7pc,0.852040816,L_2_ROI,0.801020408,7Networks_LH_DorsAttn_Post_10,0.535714286,7Networks_LH_SomMot_36,0.928571429,Left Somatomotor,0.979591837,Left Somatomotor A,0.974489796
2987,3552019,lh__superiorparietal__55,Left,-20,-53,68,lh_superiorparietal,1,Parietal_Sup_L,0.946188341,Superior Parietal Lobule_Left,0.99103139,Left_SPL,0.995515695,L_A7pc,0.811659193,L_7AL_ROI,1,7Networks_LH_DorsAttn_Post_10,1,7Networks_LH_DorsAttn_Post_16,0.964125561,Left Dorsal Attention,0.762331839,Left Dorsal Attention B,0.995515695
2988,996813,lh__superiorparietal__56,Left,-27,-46,65,lh_superiorparietal,1,Parietal_Sup_L,0.691699605,Superior Parietal Lobule_Left,1,Left_SPL,0.980237154,L_A7pc,0.972332016,L_7PC_ROI,0.719367589,7Networks_LH_SomMot_11,0.90513834,7Networks_LH_SomMot_27,0.90513834,Left Somatomotor,0.996047431,Left Somatomotor A,0.691699605
2989,7639251,lh__superiorparietal__57,Left,-14,-88,23,lh_superiorparietal,1,Occipital_Sup_L,0.93902439,"Lateral Occipital Cortex, superior division_Left",0.195121951,Left_SOG,0.512195122,L_msOccG,0.926829268,L_V3A_ROI,1,7Networks_LH_Vis_14,0.865853659,7Networks_LH_Vis_29,0.475609756,Left Visual,0.865853659,Left Visual Central (Visual A),0.658536585
2990,1355230,lh__superiorparietal__58,Left,-33,-47,44,lh_superiorparietal,1,Parietal_Inf_L,0.971590909,Superior Parietal Lobule_Left,0.960227273,Left_SPL,0.994318182,L_A5l,0.960227273,L_AIP_ROI,0.988636364,7Networks_LH_DorsAttn_Post_6,0.977272727,7Networks_LH_DorsAttn_Post_9,0.982954545,Left Dorsal Attention,0.965909091,Left Control A,0.971590909
2991,11836580,lh__superiorparietal__59,Left,-8,-53,66,lh_superiorparietal,1,Precuneus_L,1,Precuneous Cortex_Left,0.862068966,Left_SPL,0.310344828,L_A5m,0.905172414,L_7AL_ROI,1,7Networks_LH_DorsAttn_Post_9,0.75862069,7Networks_LH_DorsAttn_Post_15,0.836206897,Left Dorsal Attention,0.853448276,Left Dorsal Attention B,0.913793103
2992,8128843,lh__superiorparietal__60,Left,-13,-73,50,lh_superiorparietal,1,Parietal_Sup_L,0.594017094,"Lateral Occipital Cortex, superior division_Left",0.824786325,Left_SPL,0.709401709,L_A7c,0.876068376,L_7PL_ROI,1,7Networks_LH_DorsAttn_Post_7,0.914529915,7Networks_LH_DorsAttn_Post_13,0.858974359,Left Dorsal Attention,0.94017094,Left Dorsal Attention A,0.918803419
2993,616698,lh__superiorparietal__61,Left,-25,-65,42,lh_superiorparietal,1,Parietal_Sup_L,0.502590674,"Lateral Occipital Cortex, superior division_Left",0.974093264,Left_SPL,0.549222798,L_lsOccG,0.554404145,L_MIP_ROI,0.585492228,7Networks_LH_DorsAttn_Post_3,0.989637306,7Networks_LH_DorsAttn_Post_7,0.875647668,Left Dorsal Attention,0.953367876,Left Control A,0.689119171
2994,3811482,lh__superiorparietal__62,Left,-10,-82,39,lh_superiorparietal,1,Cuneus_L,0.597142857,"Lateral Occipital Cortex, superior division_Left",0.38,Left_Cun,0.362857143,L_msOccG,0.82,L_V6_ROI,1,7Networks_LH_Vis_13,0.948571429,7Networks_LH_Vis_30,0.902857143,Left Visual,0.985714286,Left Visual Peripheral (Visual B),0.985714286
2995,16266781,lh__superiorparietal__63,Left,-11,-56,67,lh_superiorparietal,1,Precuneus_L,1,Superior Parietal Lobule_Left,0.804195804,Left_SPL,0.888111888,L_A7r,0.811188811,L_7AL_ROI,1,7Networks_LH_DorsAttn_Post_10,0.615384615,7Networks_LH_DorsAttn_Post_15,0.671328671,Left Dorsal Attention,0.937062937,Left Dorsal Attention B,0.951048951
2996,14755448,lh__superiorparietal__64,Left,-32,-37,40,lh_superiorparietal,1,Parietal_Inf_L,0.648148148,Postcentral Gyrus_Left,0.240740741,Left_SPL,0.055555556,L_A5l,0.722222222,L_AIP_ROI,1,7Networks_LH_DorsAttn_Post_5,0.611111111,7Networks_LH_DorsAttn_Post_11,0.611111111,Left Dorsal Attention,0.833333333,Left Dorsal Attention B,0.833333333
2997,9959899,lh__superiorparietal__65,Left,-26,-55,51,lh_superiorparietal,1,Parietal_Inf_L,0.619047619,Superior Parietal Lobule_Left,0.825396825,Left_SPL,0.761904762,L_A7ip,0.920634921,L_LIPv_ROI,1,7Networks_LH_DorsAttn_Post_8,0.396825397,7Networks_LH_DorsAttn_Post_10,0.571428571,Left Dorsal Attention,0.650793651,Left Dorsal Attention A,0.619047619
2998,227489,lh__superiorparietal__66,Left,-21,-87,27,lh_superiorparietal,1,Occipital_Sup_L,0.960227273,"Lateral Occipital Cortex, superior division_Left",0.823863636,Left_SOG,0.789772727,L_lsOccG,0.477272727,L_V3A_ROI,0.545454545,7Networks_LH_Vis_14,0.960227273,7Networks_LH_Vis_29,0.5625,Left Visual,0.960227273,Left Visual Central (Visual A),0.806818182
2999,12662818,lh__superiorparietal__67,Left,-12,-48,72,lh_superiorparietal,1,Precuneus_L,0.955102041,Postcentral Gyrus_Left,0.897959184,Left_PoG,0.8,L_A5m,0.510204082,L_5L_ROI,0.951020408,7Networks_LH_DorsAttn_Post_10,0.648979592,7Networks_LH_DorsAttn_Post_17,0.595918367,Left Somatomotor,0.828571429,Left Somatomotor A,0.612244898
3000,16265979,lh__superiorparietal__68,Left,-34,-43,39,lh_superiorparietal,1,Parietal_Inf_L,0.465517241,Superior Parietal Lobule_Left,0.310344828,Left_SMG,0.396551724,L_A5l,0.681034483,L_AIP_ROI,1,7Networks_LH_DorsAttn_Post_6,0.853448276,7Networks_LH_DorsAttn_Post_9,0.905172414,Left Dorsal Attention,0.853448276,Left Control A,0.931034483
3001,3279992,lh__superiorparietal__69,Left,-24,-40,55,lh_superiorparietal,1,Postcentral_L,0.75,Postcentral Gyrus_Left,0.19047619,Left_SPL,0.226190476,L_A7pc,0.714285714,L_2_ROI,1,7Networks_LH_SomMot_13,0.30952381,7Networks_LH_SomMot_29,0.357142857,Left Somatomotor,0.523809524,Left Somatomotor A,0.523809524
3002,10948577,lh__superiorparietal__70,Left,-16,-65,61,lh_superiorparietal,1,Precuneus_L,0.461971831,"Lateral Occipital Cortex, superior division_Left",0.974647887,Left_SPL,0.864788732,L_A7r,0.811267606,L_VIP_ROI,0.729577465,7Networks_LH_DorsAttn_Post_7,0.518309859,7Networks_LH_DorsAttn_Post_13,0.538028169,Left Dorsal Attention,0.907042254,Left Dorsal Attention A,0.794366197
3003,11754934,lh__superiorparietal__71,Left,-3,-87,32,lh_superiorparietal,1,Cuneus_L,1,Cuneal Cortex_Left,0.869230769,Left_Cun,0.946153846,L_msOccG,0.838461538,L_V3_ROI,1,7Networks_LH_Vis_13,1,7Networks_LH_Vis_25,1,Left Visual,0.953846154,Left Visual Peripheral (Visual B),0.953846154
3004,10544379,lh__superiorparietal__72,Left,-34,-45,35,lh_superiorparietal,1,Parietal_Inf_L,0.098765432,Angular Gyrus_Left,0,Left_SMG,0.135802469,L_A5l,0.567901235,L_AIP_ROI,0.814814815,7Networks_LH_DorsAttn_Post_6,0.814814815,7Networks_LH_DorsAttn_Post_9,0.814814815,Left Dorsal Attention,0.518518519,Left Control A,0.814814815
3005,13995247,lh__superiorparietal__73,Left,-12,-64,58,lh_superiorparietal,1,Precuneus_L,0.910780669,"Lateral Occipital Cortex, superior division_Left",0.895910781,Left_SPL,0.602230483,L_A7r,0.791821561,L_7Am_ROI,0.713754647,7Networks_LH_DorsAttn_Post_9,0.710037175,7Networks_LH_DorsAttn_Post_15,0.43866171,Left Dorsal Attention,0.933085502,Left Dorsal Attention A,0.68401487
3006,15611152,lh__superiorparietal__74,Left,-28,-73,22,lh_superiorparietal,1,Occipital_Mid_L,0.449438202,"Lateral Occipital Cortex, superior division_Left",0.707865169,Left_SOG,0.235955056,L_lsOccG,0.764044944,L_IPS1_ROI,0.853932584,7Networks_LH_Vis_14,0.730337079,7Networks_LH_DorsAttn_Post_5,0.483146067,Left Visual,0.775280899,Left Dorsal Attention A,0.494382022
3007,1378110,lh__superiorparietal__75,Left,-20,-64,39,lh_superiorparietal,1,Parietal_Sup_L,0.605769231,"Lateral Occipital Cortex, superior division_Left",0.576923077,Left_SPL,0.692307692,L_lsOccG,0.778846154,L_MIP_ROI,0.932692308,7Networks_LH_DorsAttn_Post_3,0.865384615,7Networks_LH_DorsAttn_Post_7,0.865384615,Left Dorsal Attention,0.865384615,Left Dorsal Attention A,0.865384615
3008,15675653,lh__superiorparietal__76,Left,-2,-87,28,lh_superiorparietal,1,Cuneus_L,1,Cuneal Cortex_Left,0.7890625,Left_Cun,0.9609375,L_msOccG,0.71875,L_V3_ROI,1,7Networks_LH_Vis_13,0.9765625,7Networks_LH_Vis_25,0.9765625,Left Visual,0.8984375,Left Visual Peripheral (Visual B),0.8984375
3009,5359930,lh__superiorparietal__77,Left,-29,-40,49,lh_superiorparietal,1,Postcentral_L,0.9,Superior Parietal Lobule_Left,0.3,Left_SPL,0.08,L_A5l,0.86,L_2_ROI,0.54,7Networks_LH_DorsAttn_Post_5,0.3,7Networks_LH_DorsAttn_Post_11,0.3,Left Dorsal Attention,0.26,Left Dorsal Attention B,0.3
3010,6195331,lh__superiorparietal__78,Left,-7,-74,50,lh_superiorparietal,1,Precuneus_L,0.977678571,Precuneous Cortex_Left,0.8125,Left_PCu,0.366071429,L_A7c,0.629464286,L_7PL_ROI,1,7Networks_LH_DorsAttn_Post_7,0.5,7Networks_LH_Cont_pCun_1,0.522321429,Left Dorsal Attention,0.709821429,Left Control C,0.598214286
3011,5071900,lh__superiorparietal__79,Left,-26,-51,50,lh_superiorparietal,1,Parietal_Sup_L,0.61038961,Superior Parietal Lobule_Left,0.935064935,Left_SPL,0.779220779,L_A7ip,0.558441558,L_LIPv_ROI,0.987012987,7Networks_LH_DorsAttn_Post_6,0.649350649,7Networks_LH_DorsAttn_Post_12,0.506493506,Left Dorsal Attention,0.649350649,Left Dorsal Attention A,0.597402597
3012,1368817,lh__superiorparietal__80,Left,-25,-44,60,lh_superiorparietal,1,Postcentral_L,0.547008547,Superior Parietal Lobule_Left,0.965811966,Left_SPL,0.538461538,L_A7pc,0.974358974,L_2_ROI,0.735042735,7Networks_LH_SomMot_11,0.829059829,7Networks_LH_SomMot_27,0.88034188,Left Somatomotor,0.991452991,Left Somatomotor A,0.991452991
3013,3684183,lh__superiorparietal__81,Left,-15,-80,47,lh_superiorparietal,1,Parietal_Sup_L,0.737704918,"Lateral Occipital Cortex, superior division_Left",0.996721311,Left_SPL,0.521311475,L_lsOccG,0.681967213,L_DVT_ROI,0.983606557,7Networks_LH_Cont_pCun_1,0.560655738,7Networks_LH_Cont_pCun_1,0.639344262,Left Visual,0.701639344,Left Dorsal Attention A,0.609836066
3014,2073859,lh__superiorparietal__82,Left,-30,-55,42,lh_superiorparietal,1,Parietal_Inf_L,0.928571429,Superior Parietal Lobule_Left,0.807142857,Left_SPL,0.625,L_A7ip,0.553571429,L_LIPd_ROI,0.964285714,7Networks_LH_Cont_Par_2,0.692857143,7Networks_LH_Cont_Par_4,0.442857143,Left Control,0.642857143,Left Control A,0.914285714
3015,8790851,lh__superiorparietal__83,Left,-4,-85,35,lh_superiorparietal,1,Cuneus_L,1,Cuneal Cortex_Left,0.931578947,Left_Cun,0.805263158,L_msOccG,0.931578947,L_V3_ROI,0.842105263,7Networks_LH_Vis_13,0.968421053,7Networks_LH_Vis_25,0.921052632,Left Visual,0.984210526,Left Visual Peripheral (Visual B),0.984210526
3016,14975821,lh__superiorparietal__84,Left,-26,-56,54,lh_superiorparietal,1,Parietal_Sup_L,0.694117647,Superior Parietal Lobule_Left,0.835294118,Left_SPL,0.976470588,L_A7ip,1,L_LIPv_ROI,1,7Networks_LH_DorsAttn_Post_8,0.8,7Networks_LH_DorsAttn_Post_10,0.694117647,Left Dorsal Attention,0.8,Left Dorsal Attention A,0.8
3017,13402285,lh__superiorparietal__85,Left,-38,-49,54,lh_superiorparietal,1,Parietal_Inf_L,0.87037037,Superior Parietal Lobule_Left,1,Left_SPL,0.777777778,L_A5l,0.907407407,L_7PC_ROI,1,7Networks_LH_DorsAttn_Post_6,0.953703704,7Networks_LH_DorsAttn_Post_12,0.953703704,Left Dorsal Attention,0.953703704,Left Dorsal Attention B,0.726851852
3018,1007956,lh__superiorparietal__86,Left,-7,-58,65,lh_superiorparietal,1,Precuneus_L,1,Precuneous Cortex_Left,0.802631579,Left_SPL,0.611842105,L_A7r,0.519736842,L_7Am_ROI,0.717105263,7Networks_LH_DorsAttn_Post_9,0.940789474,7Networks_LH_DorsAttn_Post_15,0.993421053,Left Dorsal Attention,0.993421053,Left Dorsal Attention B,1
3019,3775831,lh__superiorparietal__87,Left,-26,-50,44,lh_superiorparietal,1,Parietal_Inf_L,0.478873239,Superior Parietal Lobule_Left,0.901408451,Left_SPL,0.690140845,L_A5l,0.633802817,L_LIPd_ROI,0.971830986,7Networks_LH_DorsAttn_Post_6,0.704225352,7Networks_LH_DorsAttn_Post_9,0.61971831,Left Dorsal Attention,0.690140845,Left Control A,0.690140845
3020,2312568,lh__superiorparietal__88,Left,-25,-79,18,lh_superiorparietal,1,Occipital_Mid_L,0.479452055,"Lateral Occipital Cortex, superior division_Left",0.753424658,Left_SOG,0.301369863,L_lsOccG,0.767123288,L_V3B_ROI,1,7Networks_LH_Vis_14,0.890410959,7Networks_LH_Vis_27,0.890410959,Left Visual,0.890410959,Left Visual Central (Visual A),0.890410959
3021,11364555,lh__superiorparietal__89,Left,-24,-74,32,lh_superiorparietal,1,Occipital_Sup_L,0.620879121,"Lateral Occipital Cortex, superior division_Left",0.857142857,Left_SOG,0.417582418,L_lsOccG,0.884615385,L_IPS1_ROI,0.956043956,7Networks_LH_DorsAttn_Post_3,0.708791209,7Networks_LH_DorsAttn_Post_5,0.675824176,Left Dorsal Attention,0.494505495,Left Dorsal Attention A,0.884615385
3022,4963879,lh__superiorparietal__90,Left,-17,-78,38,lh_superiorparietal,1,Occipital_Sup_L,0.578947368,"Lateral Occipital Cortex, superior division_Left",0.647368421,Left_SOG,0.294736842,L_lsOccG,0.421052632,L_DVT_ROI,0.778947368,7Networks_LH_Vis_13,0.568421053,7Networks_LH_Vis_30,0.752631579,Left Visual,0.963157895,Left Visual Peripheral (Visual B),0.810526316
3023,2371632,lh__superiorparietal__91,Left,-24,-56,66,lh_superiorparietal,1,Parietal_Sup_L,0.98349835,Superior Parietal Lobule_Left,0.828382838,Left_SPL,0.788778878,L_A7r,0.716171617,L_7AL_ROI,0.719471947,7Networks_LH_DorsAttn_Post_10,0.864686469,7Networks_LH_DorsAttn_Post_16,0.864686469,Left Dorsal Attention,0.900990099,Left Dorsal Attention B,0.900990099
3024,11141594,lh__superiorparietal__92,Left,-7,-92,30,lh_superiorparietal,1,Cuneus_L,0.954545455,Occipital Pole_Left,0.944444444,Left_Cun,0.429292929,L_msOccG,0.974747475,L_V3_ROI,0.545454545,7Networks_LH_Vis_13,1,7Networks_LH_Vis_25,0.676767677,Left Visual,1,Left Visual Peripheral (Visual B),1
3025,13055647,lh__superiorparietal__93,Left,-22,-51,63,lh_superiorparietal,1,Parietal_Sup_L,0.982352941,Superior Parietal Lobule_Left,1,Left_SPL,0.905882353,L_A7pc,0.911764706,L_7AL_ROI,1,7Networks_LH_DorsAttn_Post_10,0.435294118,7Networks_LH_DorsAttn_Post_16,0.376470588,Left Somatomotor,0.764705882,Left Dorsal Attention B,0.452941176
3026,10115586,lh__superiorparietal__94,Left,-24,-63,33,lh_superiorparietal,1,Occipital_Mid_L,0.861386139,"Lateral Occipital Cortex, superior division_Left",0.475247525,Left_SPL,0.405940594,L_lsOccG,0.712871287,L_MIP_ROI,0.851485149,7Networks_LH_DorsAttn_Post_3,0.782178218,7Networks_LH_DorsAttn_Post_5,0.623762376,Left Dorsal Attention,0.782178218,Left Dorsal Attention A,0.782178218
3027,1291827,lh__superiorparietal__95,Left,-29,-57,64,lh_superiorparietal,1,Parietal_Sup_L,0.977443609,Superior Parietal Lobule_Left,0.661654135,Left_SPL,0.703007519,L_A7ip,0.69924812,L_VIP_ROI,0.473684211,7Networks_LH_DorsAttn_Post_8,0.796992481,7Networks_LH_DorsAttn_Post_14,0.77443609,Left Dorsal Attention,0.906015038,Left Dorsal Attention A,0.639097744
3028,8946885,lh__superiorparietal__96,Left,-15,-71,55,lh_superiorparietal,1,Parietal_Sup_L,0.60311284,"Lateral Occipital Cortex, superior division_Left",1,Left_SPL,0.883268482,L_A7c,0.910505837,L_7PL_ROI,1,7Networks_LH_DorsAttn_Post_7,0.976653696,7Networks_LH_DorsAttn_Post_13,0.976653696,Left Dorsal Attention,0.976653696,Left Dorsal Attention A,0.976653696
3029,15068541,lh__superiorparietal__97,Left,-21,-82,20,lh_superiorparietal,1,Occipital_Mid_L,0.647058824,"Lateral Occipital Cortex, superior division_Left",0.794117647,Left_SOG,0.485294118,L_msOccG,0.470588235,L_V3A_ROI,0.617647059,7Networks_LH_Vis_14,0.941176471,7Networks_LH_Vis_27,0.941176471,Left Visual,0.941176471,Left Visual Central (Visual A),0.941176471
3030,6514777,lh__superiorparietal__98,Left,-36,-45,59,lh_superiorparietal,1,Parietal_Sup_L,0.620853081,Superior Parietal Lobule_Left,1,Left_SPL,0.976303318,L_A5l,0.971563981,L_7PC_ROI,1,7Networks_LH_SomMot_11,0.772511848,7Networks_LH_SomMot_27,0.6492891,Left Somatomotor,0.507109005,Left Dorsal Attention B,0.601895735
3031,10283378,lh__superiorparietal__99,Left,-24,-59,55,lh_superiorparietal,1,Parietal_Sup_L,1,Superior Parietal Lobule_Left,0.574074074,Left_SPL,1,L_A7ip,1,L_LIPv_ROI,0.740740741,7Networks_LH_DorsAttn_Post_8,0.907407407,7Networks_LH_DorsAttn_Post_10,0.777777778,Left Dorsal Attention,0.925925926,Left Dorsal Attention A,0.925925926
3032,12749524,lh__superiorparietal__100,Left,-25,-65,30,lh_superiorparietal,1,Occipital_Mid_L,0.45,"Lateral Occipital Cortex, superior division_Left",0.575,Left_SPL,0.3375,L_lsOccG,0.725,L_IP0_ROI,0.5125,7Networks_LH_DorsAttn_Post_3,0.9375,7Networks_LH_DorsAttn_Post_5,0.9375,Left Dorsal Attention,0.9375,Left Dorsal Attention A,0.9375
3033,16411685,lh__superiorparietal__101,Left,-32,-38,46,lh_superiorparietal,1,Postcentral_L,0.833333333,Superior Parietal Lobule_Left,0.106060606,Left_SPL,0.333333333,L_A5l,0.803030303,L_2_ROI,0.712121212,7Networks_LH_DorsAttn_Post_5,0.818181818,7Networks_LH_DorsAttn_Post_11,0.818181818,Left Dorsal Attention,0.818181818,Left Dorsal Attention B,0.818181818
3034,13108380,lh__superiorparietal__102,Left,-25,-64,47,lh_superiorparietal,1,Parietal_Sup_L,0.977987421,"Lateral Occipital Cortex, superior division_Left",0.981132075,Left_SPL,0.889937107,L_A7c,0.477987421,L_MIP_ROI,0.990566038,7Networks_LH_DorsAttn_Post_3,0.921383648,7Networks_LH_DorsAttn_Post_7,0.889937107,Left Dorsal Attention,0.908805031,Left Dorsal Attention A,0.525157233
3035,286999,lh__superiorparietal__103,Left,-6,-93,27,lh_superiorparietal,1,Cuneus_L,1,Occipital Pole_Left,0.922155689,Left_Cun,0.508982036,L_msOccG,0.994011976,L_V3_ROI,0.952095808,7Networks_LH_Vis_13,1,7Networks_LH_Vis_25,0.580838323,Left Visual,1,Left Visual Peripheral (Visual B),0.988023952
3036,632604,lh__superiorparietal__104,Left,-9,-74,54,lh_superiorparietal,1,Precuneus_L,0.928057554,"Lateral Occipital Cortex, superior division_Left",0.71942446,Left_SPL,0.654676259,L_A7c,0.884892086,L_7PL_ROI,0.841726619,7Networks_LH_DorsAttn_Post_7,0.884892086,7Networks_LH_DorsAttn_Post_13,0.863309353,Left Dorsal Attention,0.910071942,Left Dorsal Attention A,0.809352518
3037,1358423,lh__superiorparietal__105,Left,-20,-85,24,lh_superiorparietal,1,Occipital_Sup_L,0.927710843,"Lateral Occipital Cortex, superior division_Left",0.951807229,Left_SOG,0.722891566,L_msOccG,0.602409639,L_V3A_ROI,0.879518072,7Networks_LH_Vis_14,0.891566265,7Networks_LH_Vis_27,0.831325301,Left Visual,0.891566265,Left Visual Central (Visual A),0.891566265
3038,8771336,lh__superiorparietal__106,Left,-21,-64,61,lh_superiorparietal,1,Parietal_Sup_L,1,"Lateral Occipital Cortex, superior division_Left",0.931972789,Left_SPL,0.93877551,L_A7r,0.727891156,L_VIP_ROI,1,7Networks_LH_DorsAttn_Post_7,0.414965986,7Networks_LH_DorsAttn_Post_16,0.319727891,Left Dorsal Attention,0.925170068,Left Dorsal Attention A,0.87755102
3039,2790531,lh__superiorparietal__107,Left,-20,-45,60,lh_superiorparietal,1,Parietal_Sup_L,0.294117647,Superior Parietal Lobule_Left,0.420168067,Left_SPL,0.25210084,L_A7pc,0.840336134,L_2_ROI,0.663865546,7Networks_LH_SomMot_11,0.453781513,7Networks_LH_SomMot_27,0.470588235,Left Somatomotor,0.680672269,Left Somatomotor A,0.680672269
3040,2670584,lh__superiorparietal__108,Left,-16,-56,67,lh_superiorparietal,1,Precuneus_L,0.731843575,Superior Parietal Lobule_Left,0.988826816,Left_SPL,0.983240223,L_A7r,0.61452514,L_7AL_ROI,1,7Networks_LH_DorsAttn_Post_10,0.972067039,7Networks_LH_DorsAttn_Post_16,0.854748603,Left Dorsal Attention,0.955307263,Left Dorsal Attention B,0.972067039
3041,15722786,lh__superiorparietal__109,Left,-27,-60,60,lh_superiorparietal,1,Parietal_Sup_L,0.978070175,"Lateral Occipital Cortex, superior division_Left",0.76754386,Left_SPL,0.75,L_A7ip,0.837719298,L_VIP_ROI,0.780701754,7Networks_LH_DorsAttn_Post_8,0.837719298,7Networks_LH_DorsAttn_Post_14,0.802631579,Left Dorsal Attention,0.855263158,Left Dorsal Attention A,0.855263158
