Region label,Region name,Hemi,Centroid R,Centroid A,Centroid S,AAL_Subcortical Region Label,AAL_Subcortical Region Name,AAL_Subcortical Overlap Ratio,AAL_Subcortical Centroid R,AAL_Subcortical Centroid A,AAL_Subcortical Centroid S,BN_Subcortical Region Label,BN_Subcortical Region Name,BN_Subcortical Overlap Ratio,BN_Subcortical Centroid R,BN_Subcortical Centroid A,BN_Subcortical Centroid S,HarvardOxford_Subcortical Region Label,HarvardOxford_Subcortical Region Name,HarvardOxford_Subcortical Overlap Ratio,HarvardOxford_Subcortical Centroid R,HarvardOxford_Subcortical Centroid A,HarvardOxford_Subcortical Centroid S,Tianye Region Label,Tianye Region Name,Tianye Overlap Ratio,Tianye Centroid R,Tianye Centroid A,Tianye Centroid S
500,R__vCa__10,Right,18,18,6,7002,Caudate_R,0.9850746268656716,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.5970149253731343,13,10,10,18,CAU-DA-rh,1.0,16.0,18.0,8.0
501,R__vCa__11,Right,9,15,-1,7002,Caudate_R,1.0,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.8309859154929577,13,10,10,17,CAU-VA-rh,0.36619718309859156,10.0,12.0,4.0
502,R__vCa__12,Right,10,12,1,7002,Caudate_R,0.9807692307692307,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.9807692307692307,13,10,10,17,CAU-VA-rh,0.9615384615384616,10.0,12.0,4.0
503,R__vCa__13,Right,18,24,-1,7002,Caudate_R,1.0,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.4423076923076923,13,10,10,25,NAc-core-rh,0.6153846153846154,14.0,18.0,-2.0
504,R__vCa__14,Right,19,4,-6,7022,Pallidum_R,0.47058823529411764,20,-2,-2,220,R_vCa,1.0,15,14,-2,17,Right_Putamen,0.5882352941176471,25,2,0,13,PUT-VA-rh,0.5294117647058824,22.0,12.0,-6.0
505,R__vCa__15,Right,19,21,4,7002,Caudate_R,1.0,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.5102040816326531,13,10,10,18,CAU-DA-rh,0.7959183673469388,16.0,18.0,8.0
506,R__vCa__16,Right,8,10,-2,7002,Caudate_R,0.9464285714285714,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.7678571428571429,13,10,10,24,NAc-shell-rh,0.44642857142857145,12.0,10.0,-6.0
507,R__vCa__17,Right,12,26,-1,7002,Caudate_R,0.15384615384615385,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.038461538461538464,13,10,10,25,NAc-core-rh,0.019230769230769232,14.0,18.0,-2.0
508,R__vCa__18,Right,17,20,1,7002,Caudate_R,0.9230769230769231,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.7692307692307693,13,10,10,18,CAU-DA-rh,0.7307692307692307,16.0,18.0,8.0
509,R__vCa__19,Right,8,6,-2,7002,Caudate_R,0.3333333333333333,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.17647058823529413,13,10,10,17,CAU-VA-rh,0.0392156862745098,10.0,12.0,4.0
510,R__vCa__20,Right,13,14,-1,7002,Caudate_R,1.0,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.9016393442622951,13,10,10,25,NAc-core-rh,0.7377049180327869,14.0,18.0,-2.0
511,R__vCa__21,Right,22,6,-7,7012,Putamen_R,0.8431372549019608,27,3,1,220,R_vCa,1.0,15,14,-2,17,Right_Putamen,1.0,25,2,0,13,PUT-VA-rh,1.0,22.0,12.0,-6.0
512,R__vCa__22,Right,22,17,-7,7012,Putamen_R,1.0,27,3,1,220,R_vCa,1.0,15,14,-2,17,Right_Putamen,0.7058823529411765,25,2,0,13,PUT-VA-rh,0.9019607843137255,22.0,12.0,-6.0
513,R__vCa__23,Right,15,26,-3,7002,Caudate_R,0.38461538461538464,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.21153846153846154,13,10,10,25,NAc-core-rh,0.057692307692307696,14.0,18.0,-2.0
514,R__vCa__24,Right,6,16,2,7002,Caudate_R,1.0,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.6909090909090909,13,10,10,17,CAU-VA-rh,0.43636363636363634,10.0,12.0,4.0
515,R__vCa__25,Right,18,12,-4,7012,Putamen_R,0.8888888888888888,27,3,1,220,R_vCa,1.0,15,14,-2,17,Right_Putamen,0.9682539682539683,25,2,0,13,PUT-VA-rh,0.5555555555555556,22.0,12.0,-6.0
516,R__vCa__26,Right,15,20,-6,7002,Caudate_R,0.9629629629629629,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.3148148148148148,13,10,10,25,NAc-core-rh,0.6296296296296297,14.0,18.0,-2.0
517,R__vCa__27,Right,12,8,-5,7022,Pallidum_R,0.21153846153846154,20,-2,-2,220,R_vCa,1.0,15,14,-2,21,Right_Accumbens,0.21153846153846154,9,12,-6,24,NAc-shell-rh,0.5192307692307693,12.0,10.0,-6.0
518,R__vCa__28,Right,17,2,-5,7022,Pallidum_R,1.0,20,-2,-2,220,R_vCa,1.0,15,14,-2,18,Right_Pallidum,0.9787234042553191,20,-4,-1,27,aGP-rh,0.8297872340425532,18.0,0.0,-2.0
519,R__vCa__29,Right,17,15,5,7002,Caudate_R,1.0,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.5833333333333334,13,10,10,18,CAU-DA-rh,1.0,16.0,18.0,8.0
520,R__vCa__30,Right,6,11,0,7002,Caudate_R,0.7547169811320755,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.5283018867924528,13,10,10,17,CAU-VA-rh,0.4339622641509434,10.0,12.0,4.0
521,R__vCa__31,Right,20,7,-4,7012,Putamen_R,0.7843137254901961,27,3,1,220,R_vCa,1.0,15,14,-2,17,Right_Putamen,0.9411764705882353,25,2,0,13,PUT-VA-rh,0.7647058823529411,22.0,12.0,-6.0
522,R__vCa__32,Right,20,17,-5,7012,Putamen_R,0.9423076923076923,27,3,1,220,R_vCa,1.0,15,14,-2,17,Right_Putamen,1.0,25,2,0,13,PUT-VA-rh,0.5576923076923077,22.0,12.0,-6.0
523,R__vCa__33,Right,14,21,0,7002,Caudate_R,1.0,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.9710144927536232,13,10,10,25,NAc-core-rh,0.5797101449275363,14.0,18.0,-2.0
524,R__vCa__34,Right,17,16,-7,7012,Putamen_R,0.7368421052631579,27,3,1,220,R_vCa,1.0,15,14,-2,17,Right_Putamen,0.9824561403508771,25,2,0,25,NAc-core-rh,0.8771929824561403,14.0,18.0,-2.0
525,R__vCa__35,Right,16,23,-5,7002,Caudate_R,0.9629629629629629,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.5555555555555556,13,10,10,25,NAc-core-rh,0.6111111111111112,14.0,18.0,-2.0
526,R__vCa__36,Right,13,19,-3,7002,Caudate_R,1.0,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.9,13,10,10,25,NAc-core-rh,0.9375,14.0,18.0,-2.0
527,R__vCa__37,Right,8,8,1,7002,Caudate_R,0.7692307692307693,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.75,13,10,10,17,CAU-VA-rh,0.5961538461538461,10.0,12.0,4.0
528,R__vCa__38,Right,8,19,1,7002,Caudate_R,0.9230769230769231,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.6730769230769231,13,10,10,17,CAU-VA-rh,0.17307692307692307,10.0,12.0,4.0
529,R__vCa__39,Right,12,5,-4,7022,Pallidum_R,0.8235294117647058,20,-2,-2,220,R_vCa,1.0,15,14,-2,18,Right_Pallidum,0.27450980392156865,20,-4,-1,27,aGP-rh,0.0784313725490196,18.0,0.0,-2.0
530,R__vCa__40,Right,11,13,-4,7002,Caudate_R,0.9230769230769231,14,10,8,220,R_vCa,1.0,15,14,-2,21,Right_Accumbens,0.6730769230769231,9,12,-6,24,NAc-shell-rh,0.9615384615384616,12.0,10.0,-6.0
531,R__vCa__41,Right,14,17,1,7002,Caudate_R,1.0,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.9423076923076923,13,10,10,18,CAU-DA-rh,0.5384615384615384,16.0,18.0,8.0
532,R__vCa__42,Right,11,22,0,7002,Caudate_R,0.9807692307692307,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.8461538461538461,13,10,10,25,NAc-core-rh,0.23076923076923078,14.0,18.0,-2.0
533,R__vCa__43,Right,21,14,-7,7012,Putamen_R,1.0,27,3,1,220,R_vCa,1.0,15,14,-2,17,Right_Putamen,1.0,25,2,0,13,PUT-VA-rh,0.9019607843137255,22.0,12.0,-6.0
534,R__vCa__44,Right,16,16,-3,7002,Caudate_R,0.5441176470588235,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.36764705882352944,13,10,10,25,NAc-core-rh,1.0,14.0,18.0,-2.0
535,R__vCa__45,Right,15,12,-6,7012,Putamen_R,0.75,27,3,1,220,R_vCa,1.0,15,14,-2,17,Right_Putamen,0.8653846153846154,25,2,0,24,NAc-shell-rh,0.7692307692307693,12.0,10.0,-6.0
536,R__vCa__46,Right,22,11,-6,7012,Putamen_R,0.976,27,3,1,220,R_vCa,1.0,15,14,-2,17,Right_Putamen,0.896,25,2,0,13,PUT-VA-rh,0.984,22.0,12.0,-6.0
537,R__vCa__47,Right,12,1,-4,7022,Pallidum_R,0.8205128205128205,20,-2,-2,220,R_vCa,1.0,15,14,-2,18,Right_Pallidum,0.6410256410256411,20,-4,-1,27,aGP-rh,0.20512820512820512,18.0,0.0,-2.0
538,R__vCa__48,Right,18,20,-3,7002,Caudate_R,0.7894736842105263,14,10,8,220,R_vCa,1.0,15,14,-2,16,Right_Caudate,0.43859649122807015,13,10,10,25,NAc-core-rh,0.8245614035087719,14.0,18.0,-2.0
583,R__GP__1,Right,23,-5,1,7022,Pallidum_R,0.9811320754716981,20,-2,-2,222,R_GP,1.0,22,-2,3,18,Right_Pallidum,0.9622641509433962,20,-4,-1,26,pGP-rh,0.7735849056603774,24.0,-8.0,-2.0
584,R__GP__2,Right,25,-12,6,7012,Putamen_R,0.2916666666666667,27,3,1,222,R_GP,1.0,22,-2,3,18,Right_Pallidum,0.35833333333333334,20,-4,-1,26,pGP-rh,0.23333333333333334,24.0,-8.0,-2.0
585,R__GP__3,Right,21,5,8,7012,Putamen_R,0.9807692307692307,27,3,1,222,R_GP,1.0,22,-2,3,17,Right_Putamen,0.6538461538461539,25,2,0,14,PUT-DA-rh,0.2692307692307692,26.0,6.0,2.0
586,R__GP__4,Right,17,-2,-5,7022,Pallidum_R,1.0,20,-2,-2,222,R_GP,1.0,22,-2,3,18,Right_Pallidum,1.0,20,-4,-1,27,aGP-rh,1.0,18.0,0.0,-2.0
587,R__GP__5,Right,27,7,11,7012,Putamen_R,1.0,27,3,1,222,R_GP,1.0,22,-2,3,17,Right_Putamen,0.375,25,2,0,14,PUT-DA-rh,0.20833333333333334,26.0,6.0,2.0
588,R__GP__6,Right,23,16,5,7012,Putamen_R,0.6578947368421053,27,3,1,222,R_GP,1.0,22,-2,3,17,Right_Putamen,0.3157894736842105,25,2,0,14,PUT-DA-rh,0.07894736842105263,26.0,6.0,2.0
589,R__GP__7,Right,22,-13,-5,7022,Pallidum_R,0.0196078431372549,20,-2,-2,222,R_GP,1.0,22,-2,3,18,Right_Pallidum,0.5098039215686274,20,-4,-1,26,pGP-rh,0.39215686274509803,24.0,-8.0,-2.0
590,R__GP__8,Right,13,-3,-6,7022,Pallidum_R,0.08163265306122448,20,-2,-2,222,R_GP,1.0,22,-2,3,18,Right_Pallidum,0.5306122448979592,20,-4,-1,27,aGP-rh,0.24489795918367346,18.0,0.0,-2.0
591,R__GP__9,Right,26,6,5,7012,Putamen_R,1.0,27,3,1,222,R_GP,1.0,22,-2,3,17,Right_Putamen,1.0,25,2,0,14,PUT-DA-rh,0.8913043478260869,26.0,6.0,2.0
592,R__GP__10,Right,17,1,3,7022,Pallidum_R,0.8269230769230769,20,-2,-2,222,R_GP,1.0,22,-2,3,18,Right_Pallidum,0.9615384615384616,20,-4,-1,27,aGP-rh,0.8269230769230769,18.0,0.0,-2.0
593,R__GP__11,Right,25,11,9,7012,Putamen_R,0.9411764705882353,27,3,1,222,R_GP,1.0,22,-2,3,17,Right_Putamen,0.5490196078431373,25,2,0,14,PUT-DA-rh,0.47058823529411764,26.0,6.0,2.0
594,R__GP__12,Right,19,-4,3,7022,Pallidum_R,0.7536231884057971,20,-2,-2,222,R_GP,1.0,22,-2,3,18,Right_Pallidum,0.9710144927536232,20,-4,-1,27,aGP-rh,0.6666666666666666,18.0,0.0,-2.0
595,R__GP__13,Right,23,-5,5,7022,Pallidum_R,0.6415094339622641,20,-2,-2,222,R_GP,1.0,22,-2,3,17,Right_Putamen,0.6037735849056604,25,2,0,16,PUT-DP-rh,0.6037735849056604,28.0,-2.0,6.0
596,R__GP__14,Right,22,-10,-2,7022,Pallidum_R,0.6078431372549019,20,-2,-2,222,R_GP,1.0,22,-2,3,18,Right_Pallidum,1.0,20,-4,-1,26,pGP-rh,0.9607843137254902,24.0,-8.0,-2.0
597,R__GP__15,Right,18,-9,-4,7102,Thalamus_R,0.22033898305084745,12,-19,6,222,R_GP,1.0,22,-2,3,18,Right_Pallidum,0.7457627118644068,20,-4,-1,26,pGP-rh,0.3050847457627119,24.0,-8.0,-2.0
598,R__GP__16,Right,20,-8,0,7022,Pallidum_R,0.3898305084745763,20,-2,-2,222,R_GP,1.0,22,-2,3,18,Right_Pallidum,0.9830508474576272,20,-4,-1,26,pGP-rh,0.6610169491525424,24.0,-8.0,-2.0
